% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 02:04
% Table:              np_outflow_concentraion0 - np_outflow_concentraion (np_outflow_concentraion)
% Q_inject_design        t (s)                    np_outflow_concentraion (mol/(m*s))
0.1                      1446                     1.513486037221665E-5
0.1                      1447                     1.5134948291244835E-5
0.1                      1448                     1.5135036780307537E-5
0.1                      1449                     1.5135125839404758E-5
0.1                      1450                     1.513521546853649E-5
0.1                      1451                     1.5135305667702738E-5
0.1                      1452                     1.5135396436903504E-5
0.1                      1453                     1.5135487776138782E-5
0.1                      1454                     1.5135579685408578E-5
0.1                      1455                     1.5135672164712887E-5
0.1                      1456                     1.513576521405171E-5
0.1                      1457                     1.5135858833425053E-5
0.1                      1458                     1.5135953022832903E-5
0.1                      1459                     1.5136047782275273E-5
0.1                      1460                     1.513614311175216E-5
0.1                      1461                     1.5136239011263564E-5
0.1                      1462                     1.5136335480809476E-5
0.1                      1463                     1.513643252038991E-5
0.1                      1464                     1.5136530130004858E-5
0.1                      1465                     1.5136628309654315E-5
0.1                      1466                     1.5136727059338293E-5
0.1                      1467                     1.5136826379056783E-5
0.1                      1468                     1.5136926268809792E-5
0.1                      1469                     1.5137026728597311E-5
0.1                      1470                     1.5137127758419352E-5
0.1                      1471                     1.5137229358275903E-5
0.1                      1472                     1.5137331528166969E-5
0.1                      1473                     1.5137434268092553E-5
0.1                      1474                     1.5137537578052649E-5
0.1                      1475                     1.5137641458047262E-5
0.1                      1476                     1.513774590807639E-5
0.1                      1477                     1.5137850928140034E-5
0.1                      1478                     1.5137956518238192E-5
0.1                      1479                     1.5138062678370865E-5
0.1                      1480                     1.5138169408538057E-5
0.1                      1481                     1.5138276708739758E-5
0.1                      1482                     1.513838457897598E-5
0.1                      1483                     1.5138493019246713E-5
0.1                      1484                     1.5138602029551956E-5
0.1                      1485                     1.5138711609891723E-5
0.1                      1486                     1.5138821760266001E-5
0.1                      1487                     1.5138932480674795E-5
0.1                      1488                     1.513904377111811E-5
0.1                      1489                     1.5139155631595935E-5
0.1                      1490                     1.5139268062108274E-5
0.1                      1491                     1.513938106265513E-5
0.1                      1492                     1.5139494633236502E-5
0.1                      1493                     1.5139608773852389E-5
0.1                      1494                     1.513972348450279E-5
0.1                      1495                     1.5139838765187709E-5
0.1                      1496                     1.5139954615907138E-5
0.1                      1497                     1.5140071036661085E-5
0.1                      1498                     1.514018802744955E-5
0.1                      1499                     1.514030558827252E-5
0.1                      1500                     1.5140423719130013E-5
0.1                      1501                     1.514054242002202E-5
0.1                      1502                     1.514066169094854E-5
0.1                      1503                     1.5140781531909578E-5
0.1                      1504                     1.5140901942905134E-5
0.1                      1505                     1.5141022923935199E-5
0.1                      1506                     1.5141144474999783E-5
0.1                      1507                     1.5141266596098887E-5
0.1                      1508                     1.5141401396485123E-5
0.1                      1509                     1.5141559562718927E-5
0.1                      1510                     1.5141719059470107E-5
0.1                      1511                     1.5141879886738661E-5
0.1                      1512                     1.5142042044524583E-5
0.1                      1513                     1.5142205532827874E-5
0.1                      1514                     1.5142370351648537E-5
0.1                      1515                     1.514253650098657E-5
0.1                      1516                     1.514270398084198E-5
0.1                      1517                     1.514287279121475E-5
0.1                      1518                     1.5143042932104893E-5
0.1                      1519                     1.5143214403512411E-5
0.1                      1520                     1.5143387205437297E-5
0.1                      1521                     1.5143561337879557E-5
0.1                      1522                     1.5143736800839186E-5
0.1                      1523                     1.5143913594316185E-5
0.1                      1524                     1.5144091718310555E-5
0.1                      1525                     1.5144271172822295E-5
0.1                      1526                     1.5144451957851408E-5
0.1                      1527                     1.5144634073397885E-5
0.1                      1528                     1.5144817519461743E-5
0.1                      1529                     1.5145002296042967E-5
0.1                      1530                     1.5145188403141566E-5
0.1                      1531                     1.5145375840757526E-5
0.1                      1532                     1.5145564608890862E-5
0.1                      1533                     1.514575470754157E-5
0.1                      1534                     1.5145946136709645E-5
0.1                      1535                     1.5146138896395094E-5
0.1                      1536                     1.514633298659791E-5
0.1                      1537                     1.5146528407318103E-5
0.1                      1538                     1.5146725158555662E-5
0.1                      1539                     1.5146923240310586E-5
0.1                      1540                     1.5147122652582891E-5
0.1                      1541                     1.5147323395372565E-5
0.1                      1542                     1.5147525468679607E-5
0.1                      1543                     1.5147728872504021E-5
0.1                      1544                     1.5147933606845806E-5
0.1                      1545                     1.5148139671704964E-5
0.1                      1546                     1.5148347067081485E-5
0.1                      1547                     1.5148555792975384E-5
0.1                      1548                     1.5148765849386656E-5
0.1                      1549                     1.514897723631529E-5
0.1                      1550                     1.5149189953761298E-5
0.1                      1551                     1.5149404001724676E-5
0.1                      1552                     1.5149619380205424E-5
0.1                      1553                     1.5149836089203549E-5
0.1                      1554                     1.5150054128719045E-5
0.1                      1555                     1.5150273498751904E-5
0.1                      1556                     1.5150494199302135E-5
0.1                      1557                     1.5150716230369747E-5
0.1                      1558                     1.5150939591954717E-5
0.1                      1559                     1.5151164284057062E-5
0.1                      1560                     1.5151390306676779E-5
0.1                      1561                     1.5151617659813867E-5
0.1                      1562                     1.515184634346832E-5
0.1                      1563                     1.5152076357640153E-5
0.1                      1564                     1.515230770232935E-5
0.1                      1565                     1.5152540377535919E-5
0.1                      1566                     1.5152774383259856E-5
0.1                      1567                     1.5153009719501168E-5
0.1                      1568                     1.5153246386259855E-5
0.1                      1569                     1.5153484383535906E-5
0.1                      1570                     1.515372371132933E-5
0.1                      1571                     1.5153964369640126E-5
0.1                      1572                     1.515420635846829E-5
0.1                      1573                     1.5154449677813827E-5
0.1                      1574                     1.515469432767673E-5
0.1                      1575                     1.5154940308057008E-5
0.1                      1576                     1.5155187618954655E-5
0.1                      1577                     1.515543626036967E-5
0.1                      1578                     1.5155686232302062E-5
0.1                      1579                     1.515593753475182E-5
0.1                      1580                     1.5156190167718949E-5
0.1                      1581                     1.5156444131203452E-5
0.1                      1582                     1.5156699425205326E-5
0.1                      1583                     1.5156956049724568E-5
0.1                      1584                     1.5157214004761184E-5
0.1                      1585                     1.5157473290315165E-5
0.1                      1586                     1.5157733906386524E-5
0.1                      1587                     1.5157995852975248E-5
0.1                      1588                     1.5158259130081345E-5
0.1                      1589                     1.5158523737704811E-5
0.1                      1590                     1.5158789675845648E-5
0.1                      1591                     1.5159056944503861E-5
0.1                      1592                     1.5159325543679438E-5
0.1                      1593                     1.5159595473372387E-5
0.1                      1594                     1.5159866733582709E-5
0.1                      1595                     1.51601393243104E-5
0.1                      1596                     1.516041324555546E-5
0.1                      1597                     1.5160688497317893E-5
0.1                      1598                     1.5160950723500003E-5
0.1                      1599                     1.5161172479032031E-5
0.1                      1600                     1.516139433909164E-5
0.1                      1601                     1.5161616303678823E-5
0.1                      1602                     1.516183837279359E-5
0.1                      1603                     1.5162060546435939E-5
0.1                      1604                     1.5162282824605864E-5
0.1                      1605                     1.5162505207303373E-5
0.1                      1606                     1.5162727694528462E-5
0.1                      1607                     1.516295028628113E-5
0.1                      1608                     1.5163172982561382E-5
0.1                      1609                     1.516339578336921E-5
0.1                      1610                     1.5163618688704623E-5
0.1                      1611                     1.5163841698567612E-5
0.1                      1612                     1.5164064812958187E-5
0.1                      1613                     1.5164288031876337E-5
0.1                      1614                     1.516451135532207E-5
0.1                      1615                     1.516473478329538E-5
0.1                      1616                     1.5164958315796275E-5
0.1                      1617                     1.5165181952824752E-5
0.1                      1618                     1.5165405694380808E-5
0.1                      1619                     1.516562954046444E-5
0.1                      1620                     1.5165853491075652E-5
0.1                      1621                     1.5166077546214448E-5
0.1                      1622                     1.516630170588083E-5
0.1                      1623                     1.5166525970074782E-5
0.1                      1624                     1.5166750338796318E-5
0.1                      1625                     1.5166974812045438E-5
0.1                      1626                     1.5167199389822137E-5
0.1                      1627                     1.5167424072126414E-5
0.1                      1628                     1.5167648858958275E-5
0.1                      1629                     1.5167873750317711E-5
0.1                      1630                     1.5168098746204733E-5
0.1                      1631                     1.5168323846619336E-5
0.1                      1632                     1.5168549051561516E-5
0.1                      1633                     1.5168774361031278E-5
0.1                      1634                     1.5168999775028618E-5
0.1                      1635                     1.5169225293553537E-5
0.1                      1636                     1.5169450916606042E-5
0.1                      1637                     1.516967664418613E-5
0.1                      1638                     1.516990247629379E-5
0.1                      1639                     1.5170128412929033E-5
0.1                      1640                     1.5170354454091858E-5
0.1                      1641                     1.5170580599782267E-5
0.1                      1642                     1.5170806850000251E-5
0.1                      1643                     1.5171033204745818E-5
0.1                      1644                     1.517125966401896E-5
0.1                      1645                     1.5171486227819688E-5
0.1                      1646                     1.5171712896147992E-5
0.1                      1647                     1.517193966900388E-5
0.1                      1648                     1.517216654638735E-5
0.1                      1649                     1.5172393528298401E-5
0.1                      1650                     1.5172620614737029E-5
0.1                      1651                     1.5172847805703238E-5
0.1                      1652                     1.517307510119703E-5
0.1                      1653                     1.5173302501218399E-5
0.1                      1654                     1.517353000576735E-5
0.1                      1655                     1.5173757614843885E-5
0.1                      1656                     1.5173985328447994E-5
0.1                      1657                     1.5174213146579687E-5
0.1                      1658                     1.5174441069238966E-5
0.1                      1659                     1.5174669096425813E-5
0.1                      1660                     1.5174897228140248E-5
0.1                      1661                     1.5175125464382267E-5
0.1                      1662                     1.5175353805151854E-5
0.1                      1663                     1.5175582250449031E-5
0.1                      1664                     1.5175810800273786E-5
0.1                      1665                     1.5176039454626122E-5
0.1                      1666                     1.5176268213506042E-5
0.1                      1667                     1.5176497076913535E-5
0.1                      1668                     1.5176726044848617E-5
0.1                      1669                     1.5176955117311276E-5
0.1                      1670                     1.517718429430151E-5
0.1                      1671                     1.5177413575819332E-5
0.1                      1672                     1.5177642961864731E-5
0.1                      1673                     1.517787245243771E-5
0.1                      1674                     1.517810204753827E-5
0.1                      1675                     1.5178331747166414E-5
0.1                      1676                     1.5178561551322133E-5
0.1                      1677                     1.5178791460005431E-5
0.1                      1678                     1.5179021473216317E-5
0.1                      1679                     1.5179251590954775E-5
0.1                      1680                     1.5179481813220824E-5
0.1                      1681                     1.5179712140014447E-5
0.1                      1682                     1.517994257133565E-5
0.1                      1683                     1.5180173107184434E-5
0.1                      1684                     1.5180403747560797E-5
0.1                      1685                     1.5180634492464742E-5
0.1                      1686                     1.5180865341896269E-5
0.1                      1687                     1.518109629585538E-5
0.1                      1688                     1.5181322726269973E-5
0.1                      1689                     1.5181525700288377E-5
0.1                      1690                     1.5181728162179398E-5
0.1                      1691                     1.5181930111943037E-5
0.1                      1692                     1.5182131549579294E-5
0.1                      1693                     1.5182332475088159E-5
0.1                      1694                     1.5182532888469647E-5
0.1                      1695                     1.5182732789723747E-5
0.1                      1696                     1.5182932178850467E-5
0.1                      1697                     1.51831310558498E-5
0.1                      1698                     1.5183329420721753E-5
0.1                      1699                     1.5183527273466322E-5
0.1                      1700                     1.5183724614083505E-5
0.1                      1701                     1.5183921442573302E-5
0.1                      1702                     1.518411775893572E-5
0.1                      1703                     1.5184313563170748E-5
0.1                      1704                     1.51845088552784E-5
0.1                      1705                     1.5184703635258661E-5
0.1                      1706                     1.5184897903111537E-5
0.1                      1707                     1.5185091658837036E-5
0.1                      1708                     1.5185284902435146E-5
0.1                      1709                     1.5185477633905874E-5
0.1                      1710                     1.518566985324922E-5
0.1                      1711                     1.5185861560465182E-5
0.1                      1712                     1.5186052755553757E-5
0.1                      1713                     1.5186243438514948E-5
0.1                      1714                     1.5186433609348756E-5
0.1                      1715                     1.5186623268055181E-5
0.1                      1716                     1.5186812414634228E-5
0.1                      1717                     1.5187001049085884E-5
0.1                      1718                     1.518718917141016E-5
0.1                      1719                     1.5187376781607046E-5
0.1                      1720                     1.5187563879676554E-5
0.1                      1721                     1.5187750465618675E-5
0.1                      1722                     1.518793653943341E-5
0.1                      1723                     1.5188122101120766E-5
0.1                      1724                     1.518830715068074E-5
0.1                      1725                     1.518849168811333E-5
0.1                      1726                     1.5188675713418529E-5
0.1                      1727                     1.5188859226596346E-5
0.1                      1728                     1.518904222764678E-5
0.1                      1729                     1.518922471656983E-5
0.1                      1730                     1.5189406693365503E-5
0.1                      1731                     1.5189588158033783E-5
0.1                      1732                     1.5189769110574681E-5
0.1                      1733                     1.5189949550988197E-5
0.1                      1734                     1.5190129479274331E-5
0.1                      1735                     1.519030889543308E-5
0.1                      1736                     1.5190487799464442E-5
0.1                      1737                     1.5190666191368423E-5
0.1                      1738                     1.5190844071145019E-5
0.1                      1739                     1.5191021438794232E-5
0.1                      1740                     1.519119829431606E-5
0.1                      1741                     1.5191374637710507E-5
0.1                      1742                     1.5191550468977569E-5
0.1                      1743                     1.5191725788117244E-5
0.1                      1744                     1.519190059512954E-5
0.1                      1745                     1.5192074890014447E-5
0.1                      1746                     1.5192248672771978E-5
0.1                      1747                     1.5192421943402116E-5
0.1                      1748                     1.5192594701904873E-5
0.1                      1749                     1.5192766948280252E-5
0.1                      1750                     1.5192938682528238E-5
0.1                      1751                     1.5193109904648843E-5
0.1                      1752                     1.5193280614642066E-5
0.1                      1753                     1.5193450812507902E-5
0.1                      1754                     1.5193620498246358E-5
0.1                      1755                     1.5193789671857428E-5
0.1                      1756                     1.519395833334112E-5
0.1                      1757                     1.5194126482697422E-5
0.1                      1758                     1.5194294119926343E-5
0.1                      1759                     1.5194461245027875E-5
0.1                      1760                     1.519462785800203E-5
0.1                      1761                     1.5194793958848799E-5
0.1                      1762                     1.5194959547568176E-5
0.1                      1763                     1.5195124624160183E-5
0.1                      1764                     1.51952891886248E-5
0.1                      1765                     1.519545324096203E-5
0.1                      1766                     1.5195616781171876E-5
0.1                      1767                     1.5195779809254338E-5
0.1                      1768                     1.5195942325209423E-5
0.1                      1769                     1.5196104329037119E-5
0.1                      1770                     1.5196265820737433E-5
0.1                      1771                     1.5196426800310364E-5
0.1                      1772                     1.5196587267755907E-5
0.1                      1773                     1.5196747223074072E-5
0.1                      1774                     1.519690666626485E-5
0.1                      1775                     1.5197065597328242E-5
0.1                      1776                     1.519722401626425E-5
0.1                      1777                     1.5197381923072876E-5
0.1                      1778                     1.5197539650954232E-5
0.1                      1779                     1.5197701127096672E-5
0.1                      1780                     1.5197862191804477E-5
0.1                      1781                     1.519802284507767E-5
0.1                      1782                     1.5198183086916232E-5
0.1                      1783                     1.5198342917320171E-5
0.1                      1784                     1.5198502336289475E-5
0.1                      1785                     1.5198661343824159E-5
0.1                      1786                     1.5198819939924228E-5
0.1                      1787                     1.5198978124589657E-5
0.1                      1788                     1.519913589782046E-5
0.1                      1789                     1.519929325961665E-5
0.1                      1790                     1.5199450209978204E-5
0.1                      1791                     1.5199606748905136E-5
0.1                      1792                     1.5199762876397439E-5
0.1                      1793                     1.5199918592455122E-5
0.1                      1794                     1.5200073897078174E-5
0.1                      1795                     1.5200228790266609E-5
0.1                      1796                     1.5200383272020409E-5
0.1                      1797                     1.520053734233959E-5
0.1                      1798                     1.520069100122414E-5
0.1                      1799                     1.5200844248674066E-5
0.1                      1800                     1.5200997084689364E-5
0.1                      1801                     1.5201149509270043E-5
0.1                      1802                     1.5201301522416094E-5
0.1                      1803                     1.5201453124127515E-5
0.1                      1804                     1.5201604314404318E-5
0.1                      1805                     1.5201755093246492E-5
0.1                      1806                     1.520190546065404E-5
0.1                      1807                     1.520205541662696E-5
0.1                      1808                     1.5202204961165257E-5
0.1                      1809                     1.5202354094268932E-5
0.1                      1810                     1.5202502815937977E-5
0.1                      1811                     1.5202651126172402E-5
0.1                      1812                     1.5202799024972192E-5
0.1                      1813                     1.520294651233736E-5
0.1                      1814                     1.5203093588267907E-5
0.1                      1815                     1.5203240252763822E-5
0.1                      1816                     1.5203386505825116E-5
0.1                      1817                     1.520353234745178E-5
0.1                      1818                     1.5203677777643829E-5
0.1                      1819                     1.5203822796401236E-5
0.1                      1820                     1.5203967403724026E-5
0.1                      1821                     1.5204111599612195E-5
0.1                      1822                     1.5204255384065729E-5
0.1                      1823                     1.5204398757084642E-5
0.1                      1824                     1.5204541718668935E-5
0.1                      1825                     1.5204684268818596E-5
0.1                      1826                     1.520482640753363E-5
0.1                      1827                     1.5204968134814043E-5
0.1                      1828                     1.520510945065983E-5
0.1                      1829                     1.5205250355070985E-5
0.1                      1830                     1.5205390848047523E-5
0.1                      1831                     1.5205530929589431E-5
0.1                      1832                     1.5205670599696715E-5
0.1                      1833                     1.5205809858369373E-5
0.1                      1834                     1.5205948705607408E-5
0.1                      1835                     1.5206087141410813E-5
0.1                      1836                     1.5206225165779593E-5
0.1                      1837                     1.5206362778713752E-5
0.1                      1838                     1.5206499980213279E-5
0.1                      1839                     1.5206636770278187E-5
0.1                      1840                     1.5206773148908464E-5
0.1                      1841                     1.5206909116104114E-5
0.1                      1842                     1.5207044671865144E-5
0.1                      1843                     1.5207179816191546E-5
0.1                      1844                     1.5207314549083322E-5
0.1                      1845                     1.5207448870540479E-5
0.1                      1846                     1.5207582780563E-5
0.1                      1847                     1.5207716279150901E-5
0.1                      1848                     1.5207849366304176E-5
0.1                      1849                     1.5207982042022822E-5
0.1                      1850                     1.520811430630685E-5
0.1                      1851                     1.5208246159156244E-5
0.1                      1852                     1.5208377600571015E-5
0.1                      1853                     1.5208508630551164E-5
0.1                      1854                     1.5208639249096686E-5
0.1                      1855                     1.5208769456207579E-5
0.1                      1856                     1.5208899251883853E-5
0.1                      1857                     1.520902863612549E-5
0.1                      1858                     1.5209157608932513E-5
0.1                      1859                     1.5209286170304899E-5
0.1                      1860                     1.5209414320242673E-5
0.1                      1861                     1.5209542058745815E-5
0.1                      1862                     1.5209669385814332E-5
0.1                      1863                     1.5209796301448222E-5
0.1                      1864                     1.5209922805647485E-5
0.1                      1865                     1.5210048898412127E-5
0.1                      1866                     1.5210174579742139E-5
0.1                      1867                     1.5210299849637531E-5
0.1                      1868                     1.5210424708098292E-5
0.1                      1869                     1.521057204002719E-5
0.1                      1870                     1.5210719923274962E-5
0.1                      1871                     1.521086790764389E-5
0.1                      1872                     1.5211015993133969E-5
0.1                      1873                     1.5211164179745205E-5
0.1                      1874                     1.5211312467477586E-5
0.1                      1875                     1.5211460856331132E-5
0.1                      1876                     1.5211609346305829E-5
0.1                      1877                     1.5211757937401672E-5
0.1                      1878                     1.5211906629618677E-5
0.1                      1879                     1.5212055422956832E-5
0.1                      1880                     1.5212204317416141E-5
0.1                      1881                     1.5212353312996602E-5
0.1                      1882                     1.5212502409698226E-5
0.1                      1883                     1.5212651607520995E-5
0.1                      1884                     1.5212800906464919E-5
0.1                      1885                     1.5212950306529995E-5
0.1                      1886                     1.5213099807716231E-5
0.1                      1887                     1.521324941002361E-5
0.1                      1888                     1.5213399113452148E-5
0.1                      1889                     1.521354891800184E-5
0.1                      1890                     1.521369882367269E-5
0.1                      1891                     1.5213848830464686E-5
0.1                      1892                     1.5213998938377837E-5
0.1                      1893                     1.521414914741215E-5
0.1                      1894                     1.5214299457567613E-5
0.1                      1895                     1.5214449868844222E-5
0.1                      1896                     1.5214600381241988E-5
0.1                      1897                     1.5214750994760913E-5
0.1                      1898                     1.521490170940099E-5
0.1                      1899                     1.5215052525162218E-5
0.1                      1900                     1.5215203442044599E-5
0.1                      1901                     1.5215354460048136E-5
0.1                      1902                     1.5215505579172825E-5
0.1                      1903                     1.5215656799418666E-5
0.1                      1904                     1.5215808120785666E-5
0.1                      1905                     1.5215959543273811E-5
0.1                      1906                     1.5216111066883116E-5
0.1                      1907                     1.5216262691613575E-5
0.1                      1908                     1.5216414417465184E-5
0.1                      1909                     1.5216566244437952E-5
0.1                      1910                     1.5216718172531872E-5
0.1                      1911                     1.5216870201746939E-5
0.1                      1912                     1.5217022332083172E-5
0.1                      1913                     1.5217174563540552E-5
0.1                      1914                     1.5217326896119083E-5
0.1                      1915                     1.521747932981877E-5
0.1                      1916                     1.5217631864639611E-5
0.1                      1917                     1.5217784500581606E-5
0.1                      1918                     1.5217937237644753E-5
0.1                      1919                     1.5218090075829053E-5
0.1                      1920                     1.5218243015134507E-5
0.1                      1921                     1.5218396055561115E-5
0.1                      1922                     1.521854919710888E-5
0.1                      1923                     1.5218702439777794E-5
0.1                      1924                     1.5218855783567866E-5
0.1                      1925                     1.5219009228479088E-5
0.1                      1926                     1.5219162774511466E-5
0.1                      1927                     1.521931642166499E-5
0.1                      1928                     1.5219470169939678E-5
0.1                      1929                     1.5219624019335514E-5
0.1                      1930                     1.521977796985251E-5
0.1                      1931                     1.5219932021490656E-5
0.1                      1932                     1.522008617424995E-5
0.1                      1933                     1.5220240428130404E-5
0.1                      1934                     1.5220394783132009E-5
0.1                      1935                     1.5220549239254764E-5
0.1                      1936                     1.5220703796498683E-5
0.1                      1937                     1.522085845486375E-5
0.1                      1938                     1.5221013214349972E-5
0.1                      1939                     1.5221168074957344E-5
0.1                      1940                     1.522132303668587E-5
0.1                      1941                     1.5221478099535553E-5
0.1                      1942                     1.5221633263506387E-5
0.1                      1943                     1.5221788528598378E-5
0.1                      1944                     1.5221943894811518E-5
0.1                      1945                     1.5222099362145816E-5
0.1                      1946                     1.5222254930601263E-5
0.1                      1947                     1.5222410600177867E-5
0.1                      1948                     1.5222566370875625E-5
0.1                      1949                     1.5222722242694537E-5
0.1                      1950                     1.5222878215634601E-5
0.1                      1951                     1.522303428969582E-5
0.1                      1952                     1.5223190464878188E-5
0.1                      1953                     1.5223346741181713E-5
0.1                      1954                     1.522350311860639E-5
0.1                      1955                     1.5223659597152223E-5
0.1                      1956                     1.522381617681921E-5
0.1                      1957                     1.5223972857607356E-5
0.1                      1958                     1.5224129639516643E-5
0.1                      1959                     1.5224282477430146E-5
0.1                      1960                     1.522443480963855E-5
0.1                      1961                     1.522458714278422E-5
0.1                      1962                     1.5224739476867152E-5
0.1                      1963                     1.5224891811887359E-5
0.1                      1964                     1.5225044147844832E-5
0.1                      1965                     1.522519648473957E-5
0.1                      1966                     1.5225348822571575E-5
0.1                      1967                     1.5225501161340848E-5
0.1                      1968                     1.5225653501047392E-5
0.1                      1969                     1.5225805841691196E-5
0.1                      1970                     1.5225958183272271E-5
0.1                      1971                     1.522611052579062E-5
0.1                      1972                     1.5226262869246223E-5
0.1                      1973                     1.5226415213639102E-5
0.1                      1974                     1.5226567558969252E-5
0.1                      1975                     1.5226719905236663E-5
0.1                      1976                     1.5226872252441346E-5
0.1                      1977                     1.5227024600583291E-5
0.1                      1978                     1.5227176949662505E-5
0.1                      1979                     1.5227329299678986E-5
0.1                      1980                     1.5227481650632738E-5
0.1                      1981                     1.5227634002523753E-5
0.1                      1982                     1.5227786355352038E-5
0.1                      1983                     1.5227938709117592E-5
0.1                      1984                     1.5228091063820408E-5
0.1                      1985                     1.5228243419460496E-5
0.1                      1986                     1.5228395776037852E-5
0.1                      1987                     1.5228548133552469E-5
0.1                      1988                     1.5228700492004356E-5
0.1                      1989                     1.5228852851393518E-5
0.1                      1990                     1.522900521171994E-5
0.1                      1991                     1.5229157572983634E-5
0.1                      1992                     1.5229309935184592E-5
0.1                      1993                     1.5229462298322817E-5
0.1                      1994                     1.5229614662398312E-5
0.1                      1995                     1.5229767027411073E-5
0.1                      1996                     1.5229919393361103E-5
0.1                      1997                     1.52300717602484E-5
0.1                      1998                     1.5230224128072958E-5
0.1                      1999                     1.5230376496834788E-5
0.1                      2000                     1.5230528866533891E-5
0.1                      2001                     1.5230681237170251E-5
0.1                      2002                     1.523083360874389E-5
0.1                      2003                     1.5230985981254789E-5
0.1                      2004                     1.5231138354702956E-5
0.1                      2005                     1.523129072908839E-5
0.1                      2006                     1.5231443104411096E-5
0.1                      2007                     1.5231595480671065E-5
0.1                      2008                     1.5231747857868302E-5
0.1                      2009                     1.5231900236002802E-5
0.1                      2010                     1.5232052615074575E-5
0.1                      2011                     1.5232204995083623E-5
0.1                      2012                     1.5232357376029929E-5
0.1                      2013                     1.5232509757913504E-5
0.1                      2014                     1.5232662140734345E-5
0.1                      2015                     1.5232814524492455E-5
0.1                      2016                     1.523296690918783E-5
0.1                      2017                     1.5233119294820477E-5
0.1                      2018                     1.5233271681390392E-5
0.1                      2019                     1.5233424068897568E-5
0.1                      2020                     1.5233576457342013E-5
0.1                      2021                     1.5233728846723729E-5
0.1                      2022                     1.523388123704271E-5
0.1                      2023                     1.5234033628298957E-5
0.1                      2024                     1.5234186020492467E-5
0.1                      2025                     1.5234338413623257E-5
0.1                      2026                     1.5234490807691308E-5
0.1                      2027                     1.5234643202696625E-5
0.1                      2028                     1.523479559863921E-5
0.1                      2029                     1.523494799551907E-5
0.1                      2030                     1.5235100393336186E-5
0.1                      2031                     1.5235252792090572E-5
0.1                      2032                     1.523540519178223E-5
0.1                      2033                     1.5235557592411153E-5
0.1                      2034                     1.5235709993977341E-5
0.1                      2035                     1.5235862396480798E-5
0.1                      2036                     1.523601479992153E-5
0.1                      2037                     1.5236167204299518E-5
0.1                      2038                     1.5236319609614776E-5
0.1                      2039                     1.5236472015867306E-5
0.1                      2040                     1.5236624423057102E-5
0.1                      2041                     1.523677683118416E-5
0.1                      2042                     1.5236929240248496E-5
0.1                      2043                     1.523708165025009E-5
0.1                      2044                     1.5237234061188957E-5
0.1                      2045                     1.523738647306509E-5
0.1                      2046                     1.5237538885878488E-5
0.1                      2047                     1.5237691299629154E-5
0.1                      2048                     1.5237843714317092E-5
0.1                      2049                     1.5237962952079502E-5
0.1                      2050                     1.5238072794962495E-5
0.1                      2051                     1.5238181720081237E-5
0.1                      2052                     1.523828972743572E-5
0.1                      2053                     1.5238396817025953E-5
0.1                      2054                     1.5238502988851935E-5
0.1                      2055                     1.5238608242913664E-5
0.1                      2056                     1.523871257921114E-5
0.1                      2057                     1.523881599774436E-5
0.1                      2058                     1.5238918498513328E-5
0.1                      2059                     1.5239020081518045E-5
0.1                      2060                     1.5239120746758506E-5
0.1                      2061                     1.5239220494234713E-5
0.1                      2062                     1.5239319323946667E-5
0.1                      2063                     1.5239417235894375E-5
0.1                      2064                     1.5239514230077825E-5
0.1                      2065                     1.523961030649702E-5
0.1                      2066                     1.5239705465151963E-5
0.1                      2067                     1.5239799706042655E-5
0.1                      2068                     1.5239893029169093E-5
0.1                      2069                     1.5239985434531274E-5
0.1                      2070                     1.5240076922129204E-5
0.1                      2071                     1.5240167491962885E-5
0.1                      2072                     1.5240257144032306E-5
