% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 8 2020, 00:38
% Table:              tce_retention_mass_0.5 - Global Evaluation 14 (TimeInt)
% Q_inject_design        t (s)                    tce_retention_mass (mol/m)
0.5                      1388                     2.7779598957031917E-5
0.5                      1389                     2.7743969379081453E-5
0.5                      1390                     2.7708389295810946E-5
0.5                      1391                     2.7672858707220387E-5
0.5                      1392                     2.763737761330979E-5
0.5                      1393                     2.7601946014079226E-5
0.5                      1394                     2.7566563909528597E-5
0.5                      1395                     2.753123129965796E-5
0.5                      1396                     2.749594818446732E-5
0.5                      1397                     2.7460714563956618E-5
0.5                      1398                     2.742553043812593E-5
0.5                      1399                     2.7390395806975215E-5
0.5                      1400                     2.7355310670504457E-5
0.5                      1401                     2.7320275028713693E-5
0.5                      1402                     2.728528888160287E-5
0.5                      1403                     2.7250352229172067E-5
0.5                      1404                     2.7215465071421267E-5
0.5                      1405                     2.7180627408350402E-5
0.5                      1406                     2.714583923995947E-5
0.5                      1407                     2.7111100566248612E-5
0.5                      1408                     2.707641138721766E-5
0.5                      1409                     2.704177170286674E-5
0.5                      1410                     2.7007181513195747E-5
0.5                      1411                     2.697264081820476E-5
0.5                      1412                     2.693814961789372E-5
0.5                      1413                     2.6903707912262677E-5
0.5                      1414                     2.686931570131164E-5
0.5                      1415                     2.6834784313206325E-5
0.5                      1416                     2.6800268271646696E-5
0.5                      1417                     2.676579677910269E-5
0.5                      1418                     2.6731369835574257E-5
0.5                      1419                     2.669698744106137E-5
0.5                      1420                     2.6662649595564134E-5
0.5                      1421                     2.662835629908243E-5
0.5                      1422                     2.6594107551616305E-5
0.5                      1423                     2.6559903353165808E-5
0.5                      1424                     2.652574370373087E-5
0.5                      1425                     2.6491628603311535E-5
0.5                      1426                     2.645755805190777E-5
0.5                      1427                     2.642353204951959E-5
0.5                      1428                     2.6389550596147005E-5
0.5                      1429                     2.635561369179E-5
0.5                      1430                     2.6321721336448615E-5
0.5                      1431                     2.628787353012278E-5
0.5                      1432                     2.6254070272812478E-5
0.5                      1433                     2.6220311564517875E-5
0.5                      1434                     2.61865974052388E-5
0.5                      1435                     2.615292779497527E-5
0.5                      1436                     2.611930273372739E-5
0.5                      1437                     2.6085722221495053E-5
0.5                      1438                     2.6052186258278343E-5
0.5                      1439                     2.6018694844077177E-5
0.5                      1440                     2.5985247978891642E-5
0.5                      1441                     2.5951845662721625E-5
0.5                      1442                     2.5918487895567227E-5
0.5                      1443                     2.588517467742843E-5
0.5                      1444                     2.5851906008305208E-5
0.5                      1445                     2.581868188819757E-5
0.5                      1446                     2.578550231710556E-5
0.5                      1447                     2.5752367295029054E-5
0.5                      1448                     2.5719276821968172E-5
0.5                      1449                     2.5686230897922856E-5
0.5                      1450                     2.5653229522893157E-5
0.5                      1451                     2.5620272696879037E-5
0.5                      1452                     2.5587360419880506E-5
0.5                      1453                     2.5554492691897554E-5
0.5                      1454                     2.5521669512930185E-5
0.5                      1455                     2.5488890882978405E-5
0.5                      1456                     2.5456156802042198E-5
0.5                      1457                     2.5423467270121607E-5
0.5                      1458                     2.539082228721656E-5
0.5                      1459                     2.5358221853327084E-5
0.5                      1460                     2.5325665968453248E-5
0.5                      1461                     2.5293154632594977E-5
0.5                      1462                     2.526068784575227E-5
0.5                      1463                     2.522826560792521E-5
0.5                      1464                     2.5195887919113677E-5
0.5                      1465                     2.5163554779317747E-5
0.5                      1466                     2.5131266188537372E-5
0.5                      1467                     2.5099022146772607E-5
0.5                      1468                     2.5066822654023448E-5
0.5                      1469                     2.5034667710289885E-5
0.5                      1470                     2.5002557315571888E-5
0.5                      1471                     2.4970491469869453E-5
0.5                      1472                     2.4938470173182605E-5
0.5                      1473                     2.4906493425511338E-5
0.5                      1474                     2.4874561226855715E-5
0.5                      1475                     2.4842673577215618E-5
0.5                      1476                     2.4810830476591133E-5
0.5                      1477                     2.4779031924982234E-5
0.5                      1478                     2.4747277922388915E-5
0.5                      1479                     2.471556846881116E-5
0.5                      1480                     2.4683903564249023E-5
0.5                      1481                     2.4652283208702465E-5
0.5                      1482                     2.4620707402171472E-5
0.5                      1483                     2.4589176144656073E-5
0.5                      1484                     2.4557689436156265E-5
0.5                      1485                     2.4526247276672044E-5
0.5                      1486                     2.449484966620342E-5
0.5                      1487                     2.4463496604750333E-5
0.5                      1488                     2.4432188092312853E-5
0.5                      1489                     2.440092412889101E-5
0.5                      1490                     2.43697047144847E-5
0.5                      1491                     2.4338529849093945E-5
0.5                      1492                     2.4307399532718852E-5
0.5                      1493                     2.4276313765359315E-5
0.5                      1494                     2.4245272547015358E-5
0.5                      1495                     2.4214275877686973E-5
0.5                      1496                     2.4183323757374197E-5
0.5                      1497                     2.415241618607695E-5
0.5                      1498                     2.4121553163795383E-5
0.5                      1499                     2.409073469052936E-5
0.5                      1500                     2.4059960766278893E-5
0.5                      1501                     2.402923139104405E-5
0.5                      1502                     2.3998443885913076E-5
0.5                      1503                     2.3967589078604956E-5
0.5                      1504                     2.3936774018368567E-5
0.5                      1505                     2.3905998705203927E-5
0.5                      1506                     2.3875263139110996E-5
0.5                      1507                     2.3844567320089816E-5
0.5                      1508                     2.3813911248140364E-5
0.5                      1509                     2.378329492326271E-5
0.5                      1510                     2.3752718345456702E-5
0.5                      1511                     2.3722181514722497E-5
0.5                      1512                     2.369168443105996E-5
0.5                      1513                     2.3661227094469216E-5
0.5                      1514                     2.3630809504950162E-5
0.5                      1515                     2.3600431662502917E-5
0.5                      1516                     2.357009356712739E-5
0.5                      1517                     2.3539795218823522E-5
0.5                      1518                     2.3509536617591465E-5
0.5                      1519                     2.3479317763431125E-5
0.5                      1520                     2.3449138656342503E-5
0.5                      1521                     2.3418999296325618E-5
0.5                      1522                     2.338889968338052E-5
0.5                      1523                     2.3358839817507104E-5
0.5                      1524                     2.332881969870544E-5
0.5                      1525                     2.3298839326975532E-5
0.5                      1526                     2.3268898702317332E-5
0.5                      1527                     2.3238997824730892E-5
0.5                      1528                     2.3209136694216148E-5
0.5                      1529                     2.3179315310773225E-5
0.5                      1530                     2.3149533674401937E-5
0.5                      1531                     2.3119791785102435E-5
0.5                      1532                     2.309008964287467E-5
0.5                      1533                     2.3060427247718645E-5
0.5                      1534                     2.303080459963436E-5
0.5                      1535                     2.3001221698621787E-5
0.5                      1536                     2.297167854468096E-5
0.5                      1537                     2.294217513781186E-5
0.5                      1538                     2.291271147801448E-5
0.5                      1539                     2.2883287565288877E-5
0.5                      1540                     2.2853903399634986E-5
0.5                      1541                     2.2824558981052882E-5
0.5                      1542                     2.279525430954249E-5
0.5                      1543                     2.2765989385103785E-5
0.5                      1544                     2.273676420773687E-5
0.5                      1545                     2.2707578777441634E-5
0.5                      1546                     2.2678433094218192E-5
0.5                      1547                     2.2649327158066486E-5
0.5                      1548                     2.262026096898648E-5
0.5                      1549                     2.2591234526978212E-5
0.5                      1550                     2.25622478320417E-5
0.5                      1551                     2.2533300884176938E-5
0.5                      1552                     2.2504393683383893E-5
0.5                      1553                     2.24755262296626E-5
0.5                      1554                     2.244669852301302E-5
0.5                      1555                     2.241791056343518E-5
0.5                      1556                     2.2389162350929072E-5
0.5                      1557                     2.236045388549469E-5
0.5                      1558                     2.2331785167132083E-5
0.5                      1559                     2.2303156195841163E-5
0.5                      1560                     2.2274566971622023E-5
0.5                      1561                     2.224601749447462E-5
0.5                      1562                     2.22175077643989E-5
0.5                      1563                     2.2189037781394997E-5
0.5                      1564                     2.21606075454628E-5
0.5                      1565                     2.2132217056602293E-5
0.5                      1566                     2.2103866314813585E-5
0.5                      1567                     2.207555532009656E-5
0.5                      1568                     2.2047284072451317E-5
0.5                      1569                     2.201905257187774E-5
0.5                      1570                     2.1990860818375997E-5
0.5                      1571                     2.1962708811945933E-5
0.5                      1572                     2.1934596552587606E-5
0.5                      1573                     2.1906524040301028E-5
0.5                      1574                     2.1878491275086194E-5
0.5                      1575                     2.1850498256943092E-5
0.5                      1576                     2.1822544985871687E-5
0.5                      1577                     2.1794631461872068E-5
0.5                      1578                     2.1766757684944155E-5
0.5                      1579                     2.173892365508801E-5
0.5                      1580                     2.1711129372303566E-5
0.5                      1581                     2.1683374836590897E-5
0.5                      1582                     2.1655660047949953E-5
0.5                      1583                     2.162798500638072E-5
0.5                      1584                     2.1600349711883255E-5
0.5                      1585                     2.1572754164457483E-5
0.5                      1586                     2.154519836410349E-5
0.5                      1587                     2.1517682310821216E-5
0.5                      1588                     2.1490206004610678E-5
0.5                      1589                     2.146274916652207E-5
0.5                      1590                     2.143516361147941E-5
0.5                      1591                     2.1407613542729473E-5
0.5                      1592                     2.1380098960272308E-5
0.5                      1593                     2.135261986410786E-5
0.5                      1594                     2.1325176254236144E-5
0.5                      1595                     2.1297768130657204E-5
0.5                      1596                     2.127039549337096E-5
0.5                      1597                     2.1243058342377502E-5
0.5                      1598                     2.1215756677676743E-5
0.5                      1599                     2.1188490499268766E-5
0.5                      1600                     2.1161259807153502E-5
0.5                      1601                     2.1134064601331003E-5
0.5                      1602                     2.1106904881801228E-5
0.5                      1603                     2.1079780648564176E-5
0.5                      1604                     2.105269190161989E-5
0.5                      1605                     2.102563864096835E-5
0.5                      1606                     2.0998620866609563E-5
0.5                      1607                     2.097163857854348E-5
0.5                      1608                     2.094469177677017E-5
0.5                      1609                     2.0917780461289566E-5
0.5                      1610                     2.0890904632101753E-5
0.5                      1611                     2.0864064289206664E-5
0.5                      1612                     2.083725943260428E-5
0.5                      1613                     2.0810490062294692E-5
0.5                      1614                     2.07837561782778E-5
0.5                      1615                     2.0757057780553655E-5
0.5                      1616                     2.0730394869122314E-5
0.5                      1617                     2.0703767443983642E-5
0.5                      1618                     2.0677175505137735E-5
0.5                      1619                     2.0650619052584578E-5
0.5                      1620                     2.06240980863241E-5
0.5                      1621                     2.0597612606356457E-5
0.5                      1622                     2.0571162612681533E-5
0.5                      1623                     2.054474810529931E-5
0.5                      1624                     2.0518369084209876E-5
0.5                      1625                     2.0492025549413137E-5
0.5                      1626                     2.0465717500909165E-5
0.5                      1627                     2.043944493869796E-5
0.5                      1628                     2.041320786277943E-5
0.5                      1629                     2.0387006273153688E-5
0.5                      1630                     2.0360840169820673E-5
0.5                      1631                     2.0334709552780408E-5
0.5                      1632                     2.0308614422032837E-5
0.5                      1633                     2.02825547775781E-5
0.5                      1634                     2.0256530619416052E-5
0.5                      1635                     2.0230541947546757E-5
0.5                      1636                     2.0204588761970196E-5
0.5                      1637                     2.017867106268636E-5
0.5                      1638                     2.015278884969531E-5
0.5                      1639                     2.0126942122996946E-5
0.5                      1640                     2.0101130882591338E-5
0.5                      1641                     2.00753551284785E-5
0.5                      1642                     2.0049614860658367E-5
0.5                      1643                     2.0023910079131008E-5
0.5                      1644                     1.999824078389639E-5
0.5                      1645                     1.9972606974954515E-5
0.5                      1646                     1.9947008652305357E-5
0.5                      1647                     1.9921445815948927E-5
0.5                      1648                     1.989591846588528E-5
0.5                      1649                     1.9870426602114343E-5
0.5                      1650                     1.9844970224636192E-5
0.5                      1651                     1.9819549333450755E-5
0.5                      1652                     1.9794163928558018E-5
0.5                      1653                     1.9768814009958073E-5
0.5                      1654                     1.9743499577650855E-5
0.5                      1655                     1.9718220631636384E-5
0.5                      1656                     1.969297717191464E-5
0.5                      1657                     1.9667769198485668E-5
0.5                      1658                     1.9642596711349412E-5
0.5                      1659                     1.96174597105059E-5
0.5                      1660                     1.9592358195955147E-5
0.5                      1661                     1.956729216769713E-5
0.5                      1662                     1.954226162573186E-5
0.5                      1663                     1.9517266570059273E-5
0.5                      1664                     1.9492307000679482E-5
0.5                      1665                     1.9467382917592425E-5
0.5                      1666                     1.944249432079812E-5
0.5                      1667                     1.9417641210296516E-5
0.5                      1668                     1.939282358608771E-5
0.5                      1669                     1.9368041448171587E-5
0.5                      1670                     1.9343294796548274E-5
0.5                      1671                     1.931858363121763E-5
0.5                      1672                     1.929390795217978E-5
0.5                      1673                     1.9269267759434645E-5
0.5                      1674                     1.924466305298227E-5
0.5                      1675                     1.9220093832822608E-5
0.5                      1676                     1.919556009895571E-5
0.5                      1677                     1.9170934353029095E-5
0.5                      1678                     1.9146293721454852E-5
0.5                      1679                     1.912168461644706E-5
0.5                      1680                     1.9097107038005704E-5
0.5                      1681                     1.9072560986130812E-5
0.5                      1682                     1.904804646082233E-5
0.5                      1683                     1.9023563462080316E-5
0.5                      1684                     1.8999111989904762E-5
0.5                      1685                     1.897469204429563E-5
0.5                      1686                     1.8950303625252947E-5
0.5                      1687                     1.8925946732776684E-5
0.5                      1688                     1.890162136686686E-5
0.5                      1689                     1.887732752752348E-5
0.5                      1690                     1.8853065214746567E-5
0.5                      1691                     1.8828834428536104E-5
0.5                      1692                     1.8804635168892063E-5
0.5                      1693                     1.8780467435814485E-5
0.5                      1694                     1.875633122930333E-5
0.5                      1695                     1.873222654935862E-5
0.5                      1696                     1.870815339598038E-5
0.5                      1697                     1.8684111769168545E-5
0.5                      1698                     1.866010166892314E-5
0.5                      1699                     1.8636123095244222E-5
0.5                      1700                     1.8612176048131724E-5
0.5                      1701                     1.858826052758569E-5
0.5                      1702                     1.8564376533606063E-5
0.5                      1703                     1.854052406619291E-5
0.5                      1704                     1.8516703125346182E-5
0.5                      1705                     1.8492913711065934E-5
0.5                      1706                     1.8469155823352088E-5
0.5                      1707                     1.8445429462204663E-5
0.5                      1708                     1.842173462762372E-5
0.5                      1709                     1.8398071319609204E-5
0.5                      1710                     1.8374439538161134E-5
0.5                      1711                     1.8350839283279538E-5
0.5                      1712                     1.832727055496435E-5
0.5                      1713                     1.8303733353215615E-5
0.5                      1714                     1.8280227678033325E-5
0.5                      1715                     1.8256753529417455E-5
0.5                      1716                     1.8233310907368047E-5
0.5                      1717                     1.820989981188512E-5
0.5                      1718                     1.8186520242968573E-5
0.5                      1719                     1.816317220061848E-5
0.5                      1720                     1.8139855684834848E-5
0.5                      1721                     1.8116570695617646E-5
0.5                      1722                     1.8093317232966893E-5
0.5                      1723                     1.8070095296882576E-5
0.5                      1724                     1.804690488736473E-5
0.5                      1725                     1.8023746004413297E-5
0.5                      1726                     1.8000618648028293E-5
0.5                      1727                     1.7977522818209767E-5
0.5                      1728                     1.7954458514957655E-5
0.5                      1729                     1.7931425738272003E-5
0.5                      1730                     1.7908424488152804E-5
0.5                      1731                     1.788545476460005E-5
0.5                      1732                     1.7862516567613716E-5
0.5                      1733                     1.783960989719384E-5
0.5                      1734                     1.7816734753340395E-5
0.5                      1735                     1.7793891136053415E-5
0.5                      1736                     1.777107904533283E-5
0.5                      1737                     1.774829848117872E-5
0.5                      1738                     1.7725549443591055E-5
0.5                      1739                     1.770283193256984E-5
0.5                      1740                     1.768014594811506E-5
0.5                      1741                     1.76574914902267E-5
0.5                      1742                     1.7634868558904836E-5
0.5                      1743                     1.7612277154149366E-5
0.5                      1744                     1.758971727596034E-5
0.5                      1745                     1.7567188924337762E-5
0.5                      1746                     1.754469209928165E-5
0.5                      1747                     1.7522226800791963E-5
0.5                      1748                     1.7499793028868705E-5
0.5                      1749                     1.7477390783511926E-5
0.5                      1750                     1.745502006472156E-5
0.5                      1751                     1.743268087249766E-5
0.5                      1752                     1.7410373206840192E-5
0.5                      1753                     1.7388097067749167E-5
0.5                      1754                     1.7365852455224564E-5
0.5                      1755                     1.734363936926641E-5
0.5                      1756                     1.732145780987474E-5
0.5                      1757                     1.7299307777049484E-5
0.5                      1758                     1.727718927079067E-5
0.5                      1759                     1.725510229109827E-5
0.5                      1760                     1.723304683797234E-5
0.5                      1761                     1.7211022911412878E-5
0.5                      1762                     1.7189030511419825E-5
0.5                      1763                     1.716706963799323E-5
0.5                      1764                     1.7145090072310795E-5
0.5                      1765                     1.7123047782694307E-5
0.5                      1766                     1.7101033776198595E-5
0.5                      1767                     1.7079048052823707E-5
0.5                      1768                     1.705709061256965E-5
0.5                      1769                     1.703516145543637E-5
0.5                      1770                     1.701326058142386E-5
0.5                      1771                     1.6991387990532217E-5
0.5                      1772                     1.6969543682761338E-5
0.5                      1773                     1.6947727658111262E-5
0.5                      1774                     1.6925939916581996E-5
0.5                      1775                     1.6904180458173554E-5
0.5                      1776                     1.68824492828859E-5
0.5                      1777                     1.686074639071904E-5
0.5                      1778                     1.6839071781673005E-5
0.5                      1779                     1.6817425455747766E-5
0.5                      1780                     1.6795807412943343E-5
0.5                      1781                     1.6774217653259716E-5
0.5                      1782                     1.6752656176696876E-5
0.5                      1783                     1.673112298325485E-5
0.5                      1784                     1.6709618072933642E-5
0.5                      1785                     1.6688141445733215E-5
0.5                      1786                     1.6666693101653625E-5
0.5                      1787                     1.664527304069481E-5
0.5                      1788                     1.662388126285681E-5
0.5                      1789                     1.6602517768139616E-5
0.5                      1790                     1.6581182556543226E-5
0.5                      1791                     1.6559875628067665E-5
0.5                      1792                     1.6538596982712853E-5
0.5                      1793                     1.6517346620478876E-5
0.5                      1794                     1.6496124541365704E-5
0.5                      1795                     1.6474930745373353E-5
0.5                      1796                     1.6453765232501785E-5
0.5                      1797                     1.6432628002751013E-5
0.5                      1798                     1.6411519056121058E-5
0.5                      1799                     1.639043839261189E-5
0.5                      1800                     1.6369386012223547E-5
0.5                      1801                     1.6348361914956E-5
0.5                      1802                     1.632736610080925E-5
0.5                      1803                     1.6306398569783327E-5
0.5                      1804                     1.628545932187819E-5
0.5                      1805                     1.626454835709387E-5
0.5                      1806                     1.6243665675430356E-5
0.5                      1807                     1.6222811276887623E-5
0.5                      1808                     1.62019851614657E-5
0.5                      1809                     1.6181187329164608E-5
0.5                      1810                     1.61604177799843E-5
0.5                      1811                     1.6139676513924784E-5
0.5                      1812                     1.6118963530986098E-5
0.5                      1813                     1.6098278831168198E-5
0.5                      1814                     1.6077622414471117E-5
0.5                      1815                     1.6056994280894837E-5
0.5                      1816                     1.6036394430439336E-5
0.5                      1817                     1.601582286310465E-5
0.5                      1818                     1.599527957889079E-5
0.5                      1819                     1.597476457779774E-5
0.5                      1820                     1.5954277859825457E-5
0.5                      1821                     1.5933819424974012E-5
0.5                      1822                     1.5913389273243348E-5
0.5                      1823                     1.5892987404633483E-5
0.5                      1824                     1.5872613819144486E-5
0.5                      1825                     1.5852268516776197E-5
0.5                      1826                     1.583195149752877E-5
0.5                      1827                     1.5811662761402134E-5
0.5                      1828                     1.5791402308396312E-5
0.5                      1829                     1.5771170138511276E-5
0.5                      1830                     1.575096625174706E-5
0.5                      1831                     1.573079064810364E-5
0.5                      1832                     1.571064332758102E-5
0.5                      1833                     1.5690524290179228E-5
0.5                      1834                     1.567043353589821E-5
0.5                      1835                     1.5650371064738033E-5
0.5                      1836                     1.5630336876698633E-5
0.5                      1837                     1.5610330971780027E-5
0.5                      1838                     1.5590353349982254E-5
0.5                      1839                     1.5570404011305268E-5
0.5                      1840                     1.5550482955749094E-5
0.5                      1841                     1.553059018331371E-5
0.5                      1842                     1.5510725693999144E-5
0.5                      1843                     1.5490889487805364E-5
0.5                      1844                     1.5471081564732427E-5
0.5                      1845                     1.545130192478026E-5
0.5                      1846                     1.5431550567948906E-5
0.5                      1847                     1.541182749423836E-5
0.5                      1848                     1.5392132703648615E-5
0.5                      1849                     1.5372466196179674E-5
0.5                      1850                     1.5352827971831536E-5
0.5                      1851                     1.5333218030604205E-5
0.5                      1852                     1.5313517295775873E-5
0.5                      1853                     1.5293839067441972E-5
0.5                      1854                     1.5274186357785543E-5
0.5                      1855                     1.5254559166806633E-5
0.5                      1856                     1.5234957494505227E-5
0.5                      1857                     1.5215381340881311E-5
0.5                      1858                     1.5195830705934878E-5
0.5                      1859                     1.5176305589665968E-5
0.5                      1860                     1.5156805992074533E-5
0.5                      1861                     1.513733191316062E-5
0.5                      1862                     1.5117883352924197E-5
0.5                      1863                     1.5098460311365271E-5
0.5                      1864                     1.5079062788483838E-5
0.5                      1865                     1.5059690784279912E-5
0.5                      1866                     1.5040344298753478E-5
0.5                      1867                     1.5021023331904543E-5
0.5                      1868                     1.5001727883733087E-5
0.5                      1869                     1.4982457954239158E-5
0.5                      1870                     1.496321354342273E-5
0.5                      1871                     1.494399465128378E-5
0.5                      1872                     1.4924801277822334E-5
0.5                      1873                     1.49056334230384E-5
0.5                      1874                     1.4886491086931924E-5
0.5                      1875                     1.4867374269502992E-5
0.5                      1876                     1.4848282970751554E-5
0.5                      1877                     1.482921719067759E-5
0.5                      1878                     1.4810176929281141E-5
0.5                      1879                     1.4791162186562176E-5
0.5                      1880                     1.4772172962520725E-5
0.5                      1881                     1.475320925715677E-5
0.5                      1882                     1.473427107047029E-5
0.5                      1883                     1.4715358402461359E-5
0.5                      1884                     1.4696471253129867E-5
0.5                      1885                     1.4677609622475891E-5
0.5                      1886                     1.4658773510499444E-5
0.5                      1887                     1.463996291720045E-5
0.5                      1888                     1.4621177842578998E-5
0.5                      1889                     1.4602418286635011E-5
0.5                      1890                     1.4583684249368545E-5
0.5                      1891                     1.4564975730779537E-5
0.5                      1892                     1.4546292730868075E-5
0.5                      1893                     1.4527635249634096E-5
0.5                      1894                     1.4509003287077604E-5
0.5                      1895                     1.4490396843198627E-5
0.5                      1896                     1.447181591799716E-5
0.5                      1897                     1.445326051147316E-5
0.5                      1898                     1.4434730623626672E-5
0.5                      1899                     1.4416226254457664E-5
0.5                      1900                     1.4397747403966179E-5
0.5                      1901                     1.4379294072152191E-5
0.5                      1902                     1.4360866259015683E-5
0.5                      1903                     1.43424639645567E-5
0.5                      1904                     1.4324087188775196E-5
0.5                      1905                     1.4305735931671195E-5
0.5                      1906                     1.4287410193244682E-5
0.5                      1907                     1.4269109973495662E-5
0.5                      1908                     1.4250835272424161E-5
0.5                      1909                     1.423258609003015E-5
0.5                      1910                     1.4214362426313647E-5
0.5                      1911                     1.4196164281274622E-5
0.5                      1912                     1.4177991654913113E-5
0.5                      1913                     1.4159844547229105E-5
0.5                      1914                     1.414172295822257E-5
0.5                      1915                     1.4123626887893562E-5
0.5                      1916                     1.4105556336242041E-5
0.5                      1917                     1.4087511303268004E-5
0.5                      1918                     1.4069491788971476E-5
0.5                      1919                     1.4051497793352444E-5
0.5                      1920                     1.4033529316410916E-5
0.5                      1921                     1.4015586358146889E-5
0.5                      1922                     1.3997668918560347E-5
0.5                      1923                     1.3979776997651322E-5
0.5                      1924                     1.3961910595419786E-5
0.5                      1925                     1.3944069711865741E-5
0.5                      1926                     1.3926254346989212E-5
0.5                      1927                     1.3908464500790172E-5
0.5                      1928                     1.3890700173268622E-5
0.5                      1929                     1.387296136442457E-5
0.5                      1930                     1.3855248074258019E-5
0.5                      1931                     1.3837560302768966E-5
0.5                      1932                     1.3819898049957438E-5
0.5                      1933                     1.3802261315823375E-5
0.5                      1934                     1.3784650100366821E-5
0.5                      1935                     1.3767064403587773E-5
0.5                      1936                     1.3749504225486202E-5
0.5                      1937                     1.3731969566062134E-5
0.5                      1938                     1.3714460425315564E-5
0.5                      1939                     1.3696894479231915E-5
0.5                      1940                     1.3679296008093678E-5
0.5                      1941                     1.3661719921451504E-5
0.5                      1942                     1.3644166219305303E-5
0.5                      1943                     1.3626634901655111E-5
0.5                      1944                     1.3609125968500955E-5
0.5                      1945                     1.3591639419842804E-5
0.5                      1946                     1.3574175255680669E-5
0.5                      1947                     1.355673347601453E-5
0.5                      1948                     1.353931408084442E-5
0.5                      1949                     1.3521917070170307E-5
0.5                      1950                     1.3504542443992208E-5
0.5                      1951                     1.3487190202310146E-5
0.5                      1952                     1.3469860345124074E-5
0.5                      1953                     1.3452552872434035E-5
0.5                      1954                     1.343526778423998E-5
0.5                      1955                     1.3418005080541949E-5
0.5                      1956                     1.3400764761339961E-5
0.5                      1957                     1.3383546826633938E-5
0.5                      1958                     1.336635127642395E-5
0.5                      1959                     1.3349178110709994E-5
0.5                      1960                     1.3332027329492018E-5
0.5                      1961                     1.3314898932770073E-5
0.5                      1962                     1.3297792920544126E-5
0.5                      1963                     1.328070929281421E-5
0.5                      1964                     1.3263648049580302E-5
0.5                      1965                     1.3246609190842397E-5
0.5                      1966                     1.3229592716600494E-5
0.5                      1967                     1.3212598626854623E-5
0.5                      1968                     1.3195626921604766E-5
0.5                      1969                     1.3178677600850924E-5
0.5                      1970                     1.3161750664593084E-5
0.5                      1971                     1.3144846112831257E-5
0.5                      1972                     1.3127963945565455E-5
0.5                      1973                     1.3111104162795655E-5
0.5                      1974                     1.3094266764521873E-5
0.5                      1975                     1.3077451750744096E-5
0.5                      1976                     1.3060659121462347E-5
0.5                      1977                     1.3043888876676598E-5
0.5                      1978                     1.3027141016386847E-5
0.5                      1979                     1.3010415540593142E-5
0.5                      1980                     1.2993712449295415E-5
0.5                      1981                     1.2977031742493726E-5
0.5                      1982                     1.2960373420188042E-5
0.5                      1983                     1.2943737482378373E-5
0.5                      1984                     1.2927123929064705E-5
0.5                      1985                     1.2910532760247083E-5
0.5                      1986                     1.2893963975925423E-5
0.5                      1987                     1.2877417576099826E-5
0.5                      1988                     1.2860893560770196E-5
0.5                      1989                     1.2844391929936613E-5
0.5                      1990                     1.2827912683599028E-5
0.5                      1991                     1.2811455821757458E-5
0.5                      1992                     1.2795021344411897E-5
0.5                      1993                     1.2778609251562349E-5
0.5                      1994                     1.2762219543208841E-5
0.5                      1995                     1.2745852219351314E-5
0.5                      1996                     1.27295072799898E-5
0.5                      1997                     1.2713184725124317E-5
0.5                      1998                     1.2696884554754823E-5
0.5                      1999                     1.2680606768881359E-5
0.5                      2000                     1.2664351367503912E-5
