% Model:              NP_reactive_flow_Different_injection_TCE_in_Low_Permeable.mph
% Version:            COMSOL 5.2.0.166
% Date:               Jun 15 2020, 02:04
% Table:              Table 61 - NP_retention_mass_lowPM (np_retention_mass_lowPM)
% Q_inject_design        t (s)                    np_retention_mass_lowPM (mol/m)
0.1                      1472                     0.0010275691554756893
0.1                      1473                     0.0010280909736532877
0.1                      1474                     0.0010286126501914583
0.1                      1475                     0.001029134185090199
0.1                      1476                     0.0010296555783495113
0.1                      1477                     0.0010301768299693938
0.1                      1478                     0.0010306979399498492
0.1                      1479                     0.0010312189082908737
0.1                      1480                     0.001031739734992471
0.1                      1481                     0.0010322604200546392
0.1                      1482                     0.0010327809634773765
0.1                      1483                     0.0010333013652606869
0.1                      1484                     0.0010338216254045683
0.1                      1485                     0.0010343417439090184
0.1                      1486                     0.001034861720774042
0.1                      1487                     0.0010353815559996367
0.1                      1488                     0.0010359012495858016
0.1                      1489                     0.0010364208015325393
0.1                      1490                     0.001036940211839845
0.1                      1491                     0.0010374594805077242
0.1                      1492                     0.0010379786075361724
0.1                      1493                     0.001038497592925194
0.1                      1494                     0.0010390164366747862
0.1                      1495                     0.0010395351387849474
0.1                      1496                     0.0010400536992556826
0.1                      1497                     0.0010405721180869881
0.1                      1498                     0.001041090395278864
0.1                      1499                     0.0010416085308313104
0.1                      1500                     0.001042126524744329
0.1                      1501                     0.0010426443770179183
0.1                      1502                     0.0010431620876520788
0.1                      1503                     0.001043679656646811
0.1                      1504                     0.001044197084002114
0.1                      1505                     0.0010447143697179869
0.1                      1506                     0.0010452315137944325
0.1                      1507                     0.0010457485162314465
0.1                      1508                     0.0010462643848329666
0.1                      1509                     0.001046778243974083
0.1                      1510                     0.0010472918991640706
0.1                      1511                     0.0010478053504029312
0.1                      1512                     0.0010483185976906634
0.1                      1513                     0.0010488316410272695
0.1                      1514                     0.0010493444804127474
0.1                      1515                     0.0010498571158470984
0.1                      1516                     0.001050369547330322
0.1                      1517                     0.001050881774862417
0.1                      1518                     0.0010513937984433853
0.1                      1519                     0.0010519056180732275
0.1                      1520                     0.001052417233751941
0.1                      1521                     0.0010529286454795275
0.1                      1522                     0.0010534398532559865
0.1                      1523                     0.0010539508570813197
0.1                      1524                     0.0010544616569555234
0.1                      1525                     0.0010549722528785997
0.1                      1526                     0.0010554826448505492
0.1                      1527                     0.0010559928328713706
0.1                      1528                     0.0010565028169410677
0.1                      1529                     0.0010570125970596341
0.1                      1530                     0.0010575221732270737
0.1                      1531                     0.0010580315454433858
0.1                      1532                     0.0010585407137085707
0.1                      1533                     0.0010590496780226296
0.1                      1534                     0.0010595584383855596
0.1                      1535                     0.0010600669947973627
0.1                      1536                     0.0010605753472580396
0.1                      1537                     0.001061083495767588
0.1                      1538                     0.001061591440326007
0.1                      1539                     0.0010620991809333015
0.1                      1540                     0.001062606717589468
0.1                      1541                     0.001063114050294506
0.1                      1542                     0.0010636211790484196
0.1                      1543                     0.0010641281038512012
0.1                      1544                     0.0010646348247028597
0.1                      1545                     0.0010651413416033876
0.1                      1546                     0.0010656476545527899
0.1                      1547                     0.0010661537635510646
0.1                      1548                     0.0010666596685982126
0.1                      1549                     0.0010671653696942315
0.1                      1550                     0.0010676708668391247
0.1                      1551                     0.0010681761600328887
0.1                      1552                     0.0010686812492755257
0.1                      1553                     0.0010691861345670374
0.1                      1554                     0.0010696908159074192
0.1                      1555                     0.0010701952932966746
0.1                      1556                     0.0010706995667348037
0.1                      1557                     0.0010712036362218028
0.1                      1558                     0.0010717075017576791
0.1                      1559                     0.0010722111633424227
0.1                      1560                     0.0010727146209760412
0.1                      1561                     0.0010732178746585322
0.1                      1562                     0.0010737209243898954
0.1                      1563                     0.0010742237701701332
0.1                      1564                     0.0010747264119992416
0.1                      1565                     0.0010752288498772245
0.1                      1566                     0.001075731083804077
0.1                      1567                     0.0010762331137798035
0.1                      1568                     0.001076734939804403
0.1                      1569                     0.001077236561877876
0.1                      1570                     0.0010777379800002214
0.1                      1571                     0.0010782391941714373
0.1                      1572                     0.0010787402043915277
0.1                      1573                     0.0010792410106604906
0.1                      1574                     0.001079741612978326
0.1                      1575                     0.0010802420113450336
0.1                      1576                     0.0010807422057606136
0.1                      1577                     0.0010812421962250666
0.1                      1578                     0.001081741982738392
0.1                      1579                     0.0010822415653005905
0.1                      1580                     0.0010827409439116606
0.1                      1581                     0.0010832401185716062
0.1                      1582                     0.0010837390892804212
0.1                      1583                     0.0010842378560381105
0.1                      1584                     0.0010847364188446733
0.1                      1585                     0.0010852347777001053
0.1                      1586                     0.0010857329326044117
0.1                      1587                     0.00108623088355759
0.1                      1588                     0.0010867286305596426
0.1                      1589                     0.0010872261736105668
0.1                      1590                     0.0010877235127103638
0.1                      1591                     0.0010882206478590344
0.1                      1592                     0.0010887175790565754
0.1                      1593                     0.001089214306302991
0.1                      1594                     0.0010897108295982781
0.1                      1595                     0.0010902071489424386
0.1                      1596                     0.0010907032643354712
0.1                      1597                     0.0010911991757773774
0.1                      1598                     0.0010916949133282943
0.1                      1599                     0.0010921905344552815
0.1                      1600                     0.0010926859541982316
0.1                      1601                     0.0010931811725571493
0.1                      1602                     0.00109367618953203
0.1                      1603                     0.0010941710051228747
0.1                      1604                     0.001094665619329685
0.1                      1605                     0.0010951600321524608
0.1                      1606                     0.0010956542435911999
0.1                      1607                     0.0010961482536459045
0.1                      1608                     0.001096642062316574
0.1                      1609                     0.0010971356696032086
0.1                      1610                     0.0010976290755058053
0.1                      1611                     0.0010981222800243709
0.1                      1612                     0.001098615283158899
0.1                      1613                     0.0010991080849093906
0.1                      1614                     0.0010996006852758491
0.1                      1615                     0.0011000930842582721
0.1                      1616                     0.001100585281856658
0.1                      1617                     0.0011010772780710104
0.1                      1618                     0.001101569072901326
0.1                      1619                     0.0011020606663476097
0.1                      1620                     0.0011025520584098543
0.1                      1621                     0.0011030432490880652
0.1                      1622                     0.0011035342383822419
0.1                      1623                     0.0011040250262923815
0.1                      1624                     0.0011045156128184873
0.1                      1625                     0.0011050059979605563
0.1                      1626                     0.001105496181718591
0.1                      1627                     0.0011059861640925904
0.1                      1628                     0.0011064759450825547
0.1                      1629                     0.0011069655246884838
0.1                      1630                     0.0011074549029103779
0.1                      1631                     0.0011079440797482365
0.1                      1632                     0.0011084330552020589
0.1                      1633                     0.0011089218292718453
0.1                      1634                     0.0011094104019575993
0.1                      1635                     0.001109898773259317
0.1                      1636                     0.0011103869431769993
0.1                      1637                     0.0011108749117106462
0.1                      1638                     0.001111362678860257
0.1                      1639                     0.0011118502446258326
0.1                      1640                     0.0011123376090073744
0.1                      1641                     0.0011128247720048787
0.1                      1642                     0.0011133117336183506
0.1                      1643                     0.0011137984938477856
0.1                      1644                     0.0011142850526931864
0.1                      1645                     0.0011147714101545512
0.1                      1646                     0.001115257566231881
0.1                      1647                     0.0011157435209251745
0.1                      1648                     0.0011162292742344343
0.1                      1649                     0.001116714826159658
0.1                      1650                     0.0011172001767008465
0.1                      1651                     0.0011176853258579996
0.1                      1652                     0.001118170273631117
0.1                      1653                     0.0011186550200202015
0.1                      1654                     0.0011191395650252463
0.1                      1655                     0.0011196239086462602
0.1                      1656                     0.0011201080508832378
0.1                      1657                     0.001120591991736179
0.1                      1658                     0.001121075731205086
0.1                      1659                     0.0011215592692899563
0.1                      1660                     0.0011220426059907924
0.1                      1661                     0.0011225257413075948
0.1                      1662                     0.0011230086752403575
0.1                      1663                     0.001123491407789088
0.1                      1664                     0.0011239739389537842
0.1                      1665                     0.001124456268734444
0.1                      1666                     0.0011249383971310676
0.1                      1667                     0.0011254203241436577
0.1                      1668                     0.0011259020497722118
0.1                      1669                     0.0011263835740167294
0.1                      1670                     0.0011268648968772127
0.1                      1671                     0.00112734601835366
0.1                      1672                     0.001127826938446075
0.1                      1673                     0.001128307657154452
0.1                      1674                     0.0011287881744787944
0.1                      1675                     0.001129268490419102
0.1                      1676                     0.0011297486049753743
0.1                      1677                     0.0011302285181476108
0.1                      1678                     0.0011307082299358117
0.1                      1679                     0.0011311877403399773
0.1                      1680                     0.0011316670493601098
0.1                      1681                     0.0011321461569962046
0.1                      1682                     0.0011326250632482644
0.1                      1683                     0.0011331037681162892
0.1                      1684                     0.0011335822716002795
0.1                      1685                     0.0011340605737002356
0.1                      1686                     0.0011345386744161527
0.1                      1687                     0.0011350165737480371
0.1                      1688                     0.0011354944708625802
0.1                      1689                     0.0011359731805252822
0.1                      1690                     0.001136451715341377
0.1                      1691                     0.0011369300753108658
0.1                      1692                     0.0011374082604337459
0.1                      1693                     0.0011378862707100202
0.1                      1694                     0.0011383641061396854
0.1                      1695                     0.0011388417667227463
0.1                      1696                     0.001139319252459198
0.1                      1697                     0.0011397965633490428
0.1                      1698                     0.0011402736993922794
0.1                      1699                     0.0011407506605889096
0.1                      1700                     0.0011412274469389358
0.1                      1701                     0.0011417040584423518
0.1                      1702                     0.0011421804950991618
0.1                      1703                     0.0011426567569093639
0.1                      1704                     0.0011431328438729598
0.1                      1705                     0.0011436087559899481
0.1                      1706                     0.0011440844932603274
0.1                      1707                     0.0011445600556841016
0.1                      1708                     0.0011450354432612686
0.1                      1709                     0.0011455106559918283
0.1                      1710                     0.0011459856938757806
0.1                      1711                     0.0011464605569131247
0.1                      1712                     0.0011469352451038647
0.1                      1713                     0.001147409758447996
0.1                      1714                     0.0011478840969455185
0.1                      1715                     0.0011483582605964363
0.1                      1716                     0.001148832249400748
0.1                      1717                     0.00114930606335845
0.1                      1718                     0.001149779702469544
0.1                      1719                     0.0011502531667340313
0.1                      1720                     0.0011507264561519122
0.1                      1721                     0.0011511995707231884
0.1                      1722                     0.0011516725104478544
0.1                      1723                     0.0011521452753259142
0.1                      1724                     0.0011526178653573668
0.1                      1725                     0.001153090280542213
0.1                      1726                     0.0011535625208804509
0.1                      1727                     0.0011540345863720847
0.1                      1728                     0.0011545064770171068
0.1                      1729                     0.001154978192815526
0.1                      1730                     0.0011554497337673336
0.1                      1731                     0.0011559210998725372
0.1                      1732                     0.0011563922911311344
0.1                      1733                     0.0011568633075431226
0.1                      1734                     0.0011573341491085054
0.1                      1735                     0.001157804815827279
0.1                      1736                     0.0011582753076994448
0.1                      1737                     0.0011587456247250062
0.1                      1738                     0.0011592157669039578
0.1                      1739                     0.0011596857342363045
0.1                      1740                     0.0011601555267220453
0.1                      1741                     0.0011606251443611756
0.1                      1742                     0.0011610945871536988
0.1                      1743                     0.0011615638550996168
0.1                      1744                     0.0011620329481989277
0.1                      1745                     0.0011625018664516316
0.1                      1746                     0.0011629706098577265
0.1                      1747                     0.0011634391784172157
0.1                      1748                     0.0011639075721300992
0.1                      1749                     0.0011643757909963733
0.1                      1750                     0.0011648438350160407
0.1                      1751                     0.0011653117041891031
0.1                      1752                     0.0011657793985155528
0.1                      1753                     0.0011662469179953992
0.1                      1754                     0.0011667142626286384
0.1                      1755                     0.001167181432415273
0.1                      1756                     0.0011676484273552955
0.1                      1757                     0.0011681152474487142
0.1                      1758                     0.0011685818926955253
0.1                      1759                     0.0011690483630957286
0.1                      1760                     0.0011695146586493239
0.1                      1761                     0.0011699807793563136
0.1                      1762                     0.0011704467252166948
0.1                      1763                     0.0011709124962304717
0.1                      1764                     0.0011713780923976393
0.1                      1765                     0.001171843513718198
0.1                      1766                     0.0011723087601921522
0.1                      1767                     0.0011727738318195007
0.1                      1768                     0.0011732387286002388
0.1                      1769                     0.001173703450534371
0.1                      1770                     0.0011741679976218975
0.1                      1771                     0.001174632369862815
0.1                      1772                     0.001175096567257126
0.1                      1773                     0.0011755605898048278
0.1                      1774                     0.0011760244375059264
0.1                      1775                     0.0011764881103604162
0.1                      1776                     0.0011769516083682972
0.1                      1777                     0.001177414931529573
0.1                      1778                     0.0011778781472049742
0.1                      1779                     0.0011783420493266502
0.1                      1780                     0.0011788057969580705
0.1                      1781                     0.0011792693900992308
0.1                      1782                     0.001179732828750135
0.1                      1783                     0.0011801961129107813
0.1                      1784                     0.0011806592425811734
0.1                      1785                     0.0011811222177613029
0.1                      1786                     0.0011815850384511756
0.1                      1787                     0.0011820477046507914
0.1                      1788                     0.001182510216360149
0.1                      1789                     0.0011829725735792507
0.1                      1790                     0.0011834347763080941
0.1                      1791                     0.0011838968245466766
0.1                      1792                     0.001184358718295005
0.1                      1793                     0.0011848204575530736
0.1                      1794                     0.001185282042320884
0.1                      1795                     0.0011857434725984393
0.1                      1796                     0.0011862047483857357
0.1                      1797                     0.001186665869682774
0.1                      1798                     0.0011871268364895555
0.1                      1799                     0.0011875876488060787
0.1                      1800                     0.0011880483066323447
0.1                      1801                     0.0011885088099683513
0.1                      1802                     0.0011889691588141016
0.1                      1803                     0.0011894293531695918
0.1                      1804                     0.0011898893930348282
0.1                      1805                     0.001190349278409805
0.1                      1806                     0.0011908090092945208
0.1                      1807                     0.0011912685856889844
0.1                      1808                     0.0011917280075931873
0.1                      1809                     0.001192187275007133
0.1                      1810                     0.001192646387930822
0.1                      1811                     0.0011931053463642518
0.1                      1812                     0.0011935641503074234
0.1                      1813                     0.0011940227997603394
0.1                      1814                     0.0011944812947229948
0.1                      1815                     0.0011949396351953949
0.1                      1816                     0.0011953978211775363
0.1                      1817                     0.0011958558526694218
0.1                      1818                     0.0011963137296710472
0.1                      1819                     0.0011967714521824155
0.1                      1820                     0.0011972290202035274
0.1                      1821                     0.0011976864337343801
0.1                      1822                     0.001198143692774975
0.1                      1823                     0.001198600797325315
0.1                      1824                     0.0011990577473853909
0.1                      1825                     0.001199514542955214
0.1                      1826                     0.0011999711840347798
0.1                      1827                     0.0012004276706240851
0.1                      1828                     0.0012008840027231355
0.1                      1829                     0.0012013401803319286
0.1                      1830                     0.0012017962034504605
0.1                      1831                     0.0012022520720787358
0.1                      1832                     0.0012027077862167533
0.1                      1833                     0.0012031633458645147
0.1                      1834                     0.0012036187510220168
0.1                      1835                     0.0012040740016892632
0.1                      1836                     0.0012045290978662485
0.1                      1837                     0.0012049840395529782
0.1                      1838                     0.0012054388267494502
0.1                      1839                     0.0012058934594556656
0.1                      1840                     0.0012063479376716198
0.1                      1841                     0.0012068022613973197
0.1                      1842                     0.0012072564306327613
0.1                      1843                     0.0012077104453779434
0.1                      1844                     0.0012081643056328696
0.1                      1845                     0.0012086180113975394
0.1                      1846                     0.0012090715626719474
0.1                      1847                     0.0012095249594560975
0.1                      1848                     0.001209978201749995
0.1                      1849                     0.0012104312895536325
0.1                      1850                     0.001210884222867009
0.1                      1851                     0.0012113370016901314
0.1                      1852                     0.0012117896260229963
0.1                      1853                     0.0012122420958656014
0.1                      1854                     0.0012126944112179495
0.1                      1855                     0.0012131465720800403
0.1                      1856                     0.001213598578451873
0.1                      1857                     0.001214050430333449
0.1                      1858                     0.0012145021277247653
0.1                      1859                     0.001214953670625825
0.1                      1860                     0.0012154050590366275
0.1                      1861                     0.0012158562929571713
0.1                      1862                     0.001216307372387456
0.1                      1863                     0.0012167582973274871
0.1                      1864                     0.0012172090677772566
0.1                      1865                     0.0012176596837367723
0.1                      1866                     0.0012181101452060264
0.1                      1867                     0.0012185604521850232
0.1                      1868                     0.0012190106046737626
0.1                      1869                     0.001219460515567218
0.1                      1870                     0.001219910268305958
0.1                      1871                     0.001220359864603541
0.1                      1872                     0.0012208093044599666
0.1                      1873                     0.0012212585878752318
0.1                      1874                     0.0012217077148493358
0.1                      1875                     0.0012221566853822855
0.1                      1876                     0.0012226054994740724
0.1                      1877                     0.0012230541571247033
0.1                      1878                     0.0012235026583341717
0.1                      1879                     0.0012239510031024838
0.1                      1880                     0.0012243991914296353
0.1                      1881                     0.0012248472233156282
0.1                      1882                     0.0012252950987604616
0.1                      1883                     0.001225742817764136
0.1                      1884                     0.0012261903803266543
0.1                      1885                     0.0012266377864480107
0.1                      1886                     0.0012270850361282082
0.1                      1887                     0.0012275321293672475
0.1                      1888                     0.0012279790661651252
0.1                      1889                     0.001228425846521847
0.1                      1890                     0.0012288724704374117
0.1                      1891                     0.0012293189379118143
0.1                      1892                     0.0012297652489450584
0.1                      1893                     0.001230211403537142
0.1                      1894                     0.0012306574016880682
0.1                      1895                     0.0012311032433978337
0.1                      1896                     0.0012315489286664426
0.1                      1897                     0.0012319944574938927
0.1                      1898                     0.0012324398298801823
0.1                      1899                     0.0012328850458253138
0.1                      1900                     0.001233330105329286
0.1                      1901                     0.0012337750083921003
0.1                      1902                     0.0012342197550137518
0.1                      1903                     0.0012346643451942477
0.1                      1904                     0.0012351087789335836
0.1                      1905                     0.001235553056231763
0.1                      1906                     0.0012359971770887792
0.1                      1907                     0.001236441141504639
0.1                      1908                     0.00123688494947934
0.1                      1909                     0.00123732860101288
0.1                      1910                     0.0012377720961052631
0.1                      1911                     0.0012382154347564853
0.1                      1912                     0.0012386586169665498
0.1                      1913                     0.0012391016427354556
0.1                      1914                     0.0012395445120632013
0.1                      1915                     0.0012399872249497879
0.1                      1916                     0.001240429781395216
0.1                      1917                     0.001240872181399486
0.1                      1918                     0.0012413144249625973
0.1                      1919                     0.0012417565120845448
0.1                      1920                     0.0012421984427653388
0.1                      1921                     0.001242640217004972
0.1                      1922                     0.001243081834803446
0.1                      1923                     0.001243523296160761
0.1                      1924                     0.0012439646010769172
0.1                      1925                     0.001244405749551914
0.1                      1926                     0.0012448467415857544
0.1                      1927                     0.001245287577178433
0.1                      1928                     0.0012457282563299525
0.1                      1929                     0.0012461687790403142
0.1                      1930                     0.0012466091453095158
0.1                      1931                     0.0012470493551375592
0.1                      1932                     0.001247489408524445
0.1                      1933                     0.0012479293054701718
0.1                      1934                     0.0012483690459747353
0.1                      1935                     0.0012488086300381433
0.1                      1936                     0.0012492480576603898
0.1                      1937                     0.001249687328841479
0.1                      1938                     0.0012501264435814128
0.1                      1939                     0.001250565401880181
0.1                      1940                     0.0012510042037377931
0.1                      1941                     0.0012514428491542467
0.1                      1942                     0.0012518813381295411
0.1                      1943                     0.0012523196706636756
0.1                      1944                     0.0012527578467566524
0.1                      1945                     0.0012531958664084718
0.1                      1946                     0.0012536337296191289
0.1                      1947                     0.0012540714363886286
0.1                      1948                     0.0012545089867169695
0.1                      1949                     0.0012549463806041494
0.1                      1950                     0.0012553836180501723
0.1                      1951                     0.0012558206990550345
0.1                      1952                     0.001256257623618742
0.1                      1953                     0.001256694391741284
0.1                      1954                     0.001257131003422673
0.1                      1955                     0.0012575674586628987
0.1                      1956                     0.0012580037574619668
0.1                      1957                     0.0012584398998198754
0.1                      1958                     0.0012588758857366255
0.1                      1959                     0.0012593119454538295
0.1                      1960                     0.0012597478832694598
0.1                      1961                     0.0012601836703462375
0.1                      1962                     0.0012606193066841613
0.1                      1963                     0.001261054792283238
0.1                      1964                     0.0012614901271434597
0.1                      1965                     0.0012619253112648293
0.1                      1966                     0.0012623603446473481
0.1                      1967                     0.001262795227291013
0.1                      1968                     0.0012632299591958298
0.1                      1969                     0.0012636645403617918
0.1                      1970                     0.0012640989707889
0.1                      1971                     0.0012645332504771629
0.1                      1972                     0.0012649673794265686
0.1                      1973                     0.0012654013576371243
0.1                      1974                     0.0012658351851088292
0.1                      1975                     0.0012662688618416834
0.1                      1976                     0.001266702387835682
0.1                      1977                     0.0012671357630908312
0.1                      1978                     0.0012675689876071267
0.1                      1979                     0.001268002061384573
0.1                      1980                     0.001268434984423167
0.1                      1981                     0.0012688677567229093
0.1                      1982                     0.001269300378283797
0.1                      1983                     0.0012697328491058366
0.1                      1984                     0.0012701651691890202
0.1                      1985                     0.0012705973385333563
0.1                      1986                     0.0012710293571388386
0.1                      1987                     0.0012714612250054715
0.1                      1988                     0.0012718929421332494
0.1                      1989                     0.0012723245085221769
0.1                      1990                     0.0012727559241722532
0.1                      1991                     0.0012731871890834772
0.1                      1992                     0.0012736183032558497
0.1                      1993                     0.0012740492666893691
0.1                      1994                     0.001274480079384036
0.1                      1995                     0.001274910741339855
0.1                      1996                     0.0012753412525568196
0.1                      1997                     0.0012757716130349323
0.1                      1998                     0.001276201822774194
0.1                      1999                     0.001276631881774604
0.1                      2000                     0.0012770617900361625
0.1                      2001                     0.0012774915475588667
0.1                      2002                     0.0012779211543427216
0.1                      2003                     0.001278350610387724
0.1                      2004                     0.0012787799156938743
0.1                      2005                     0.0012792090702611735
0.1                      2006                     0.0012796380740896214
0.1                      2007                     0.0012800669271792178
0.1                      2008                     0.0012804956295299598
0.1                      2009                     0.0012809241811418532
0.1                      2010                     0.0012813525820148932
0.1                      2011                     0.0012817808321490796
0.1                      2012                     0.0012822089315444162
0.1                      2013                     0.001282636880200902
0.1                      2014                     0.0012830646781185346
0.1                      2015                     0.001283492325297315
0.1                      2016                     0.0012839198217372446
0.1                      2017                     0.0012843471674383222
0.1                      2018                     0.0012847743624005497
0.1                      2019                     0.0012852014066239207
0.1                      2020                     0.0012856283001084438
0.1                      2021                     0.0012860550428541156
0.1                      2022                     0.0012864816348609346
0.1                      2023                     0.0012869080761288999
0.1                      2024                     0.0012873343666580152
0.1                      2025                     0.001287760506448278
0.1                      2026                     0.0012881864954996914
0.1                      2027                     0.0012886123338122506
0.1                      2028                     0.0012890380213859574
0.1                      2029                     0.0012894635582208155
0.1                      2030                     0.0012898889443168204
0.1                      2031                     0.0012903141796739722
0.1                      2032                     0.0012907392642922727
0.1                      2033                     0.0012911641981717221
0.1                      2034                     0.0012915889813123194
0.1                      2035                     0.0012920136137140644
0.1                      2036                     0.0012924380953769602
0.1                      2037                     0.001292862426301001
0.1                      2038                     0.0012932866064861923
0.1                      2039                     0.0012937106359325293
0.1                      2040                     0.0012941345146400172
0.1                      2041                     0.0012945582426086503
0.1                      2042                     0.0012949818198384336
0.1                      2043                     0.0012954052463293648
0.1                      2044                     0.0012958285220814436
0.1                      2045                     0.0012962516470946708
0.1                      2046                     0.001296674621369049
0.1                      2047                     0.0012970974449045712
0.1                      2048                     0.0012975201177012475
0.1                      2049                     0.0012979464474843533
0.1                      2050                     0.0012983737048587263
0.1                      2051                     0.0012988009169309122
0.1                      2052                     0.0012992280837009027
0.1                      2053                     0.0012996552051687002
0.1                      2054                     0.0013000822813343067
0.1                      2055                     0.0013005093121977174
0.1                      2056                     0.0013009362977589387
0.1                      2057                     0.0013013632380179656
0.1                      2058                     0.0013017901329748025
0.1                      2059                     0.0013022169826294445
0.1                      2060                     0.001302643786981893
0.1                      2061                     0.001303070546032152
0.1                      2062                     0.001303497259780216
0.1                      2063                     0.0013039239282260882
0.1                      2064                     0.001304350551369768
0.1                      2065                     0.0013047771292112546
0.1                      2066                     0.0013052036617505482
0.1                      2067                     0.0013056301489876494
0.1                      2068                     0.0013060565909225595
0.1                      2069                     0.0013064829875552746
0.1                      2070                     0.0013069093388858003
0.1                      2071                     0.0013073356449141281
0.1                      2072                     0.0013077619056402682
0.1                      2073                     0.0013081881210642132
0.1                      2074                     0.0013086142911859686
0.1                      2075                     0.0013090404160055282
0.1                      2076                     0.0013094664955228933
0.1                      2077                     0.0013098925297380713
0.1                      2078                     0.0013103185186510566
0.1                      2079                     0.0013107444622618431
0.1                      2080                     0.0013111703605704409
0.1                      2081                     0.0013115962135768452
0.1                      2082                     0.0013120220212810576
0.1                      2083                     0.0013124477836830783
0.1                      2084                     0.0013128735007829036
0.1                      2085                     0.0013132991725805377
0.1                      2086                     0.0013137247990759793
0.1                      2087                     0.001314150380269227
0.1                      2088                     0.001314575916160285
0.1                      2089                     0.0013150014067491494
0.1                      2090                     0.0013154268520358201
0.1                      2091                     0.001315852252020298
0.1                      2092                     0.0013162776067025838
0.1                      2093                     0.001316702916082679
0.1                      2094                     0.00131712818016058
0.1                      2095                     0.0013175533989362863
0.1                      2096                     0.0013179785724098025
0.1                      2097                     0.001318403700581126
0.1                      2098                     0.0013188287834502545
